Course	Room	Teacher	Time	Students
002182	4 / 9 / 17	PK278	0428815	21	1017882 1093828 1109276 3070495 
002637	6 / 6 / 15	CAN314	3393919	22	1019072 3084782 3087533 3094479 3097521 3239494 
003447	23 / 24 / 23	BYC127	0031359	25	1024854 1059663 1070105 1092805 1093772 1135650 1150448 1154715 1157995 1162443 1162792 1163242 3079120 3080539 3082941 3103203 3104716 3121199 3122181 3152743 3181938 3216420 3217615 
007920	3 / 3 / 7	BYC100	0031386	23	1024854 1092805 3090029 
011834	7 / 20 / 7	BYC100	0470839	24	1024854 1072694 1081304 1115327 1150448 1159860 3063119 
003424	12 / 19 / 20	CARP15	3393009	24	1029713 1059663 1073428 1158383 3064819 3070887 3079829 3086455 3089115 3145695 3152743 3305222 
003492	14 / 18 / 20	CARP15	1084371	25	1029835 1059404 1068656 1087771 3061759 3062512 3066992 3099676 3205208 3215249 3215601 3216871 3315789 3322151 
001843	19 / 19 / 26	PK229	0056992	26	1032290 1073230 1075264 1080980 1091600 1163245 3067214 3068251 3068911 3070045 3088010 3091370 3092151 3093208 3105382 3120137 3208714 3265450 3293645 
008447	12 / 12 / 19	TAYC	0132890	27	1032290 1080595 1090521 3062862 3065488 3081073 3163183 3173096 3211593 3217439 3218034 3304723 
003270	13 / 13 / 17	TH102	0492451	26	1045484 1076785 1117207 3092604 3097075 3097709 3100468 3123316 3191191 3194873 3211393 3217195 3316273 
011528	4 / 4 / 20	CARP15	3310251	27	1045484 3081927 3149019 3217615 
005156	17 / 24 / 17	TH104	0493855	28	1048446 1126780 3073483 3081720 3084782 3091218 3098380 3127044 3169335 3179026 3217793 3254195 3292462 3317266 3330926 3331638 3332249 
006525	7 / 8 / 19	TAYC	0031573	29	1048446 1129252 3083207 3085302 3158474 3210027 3214704 
008800	10 / 11 / 19	TAYC	0031572	30	1048446 1079912 3067214 3067313 3070830 3077943 3161390 3192657 3212293 3307517 
010944	5 / 5 / 19	TAYC	0777265	31	1048446 1129252 3063558 3098490 3215241 
001763	6 / 8 / 8	RCSEM	3393848	28	1049279 1154382 1154715 3152743 3214704 3311452 
002375	2 / 2 / 17	TH104	0125630	29	1049332 3094744 
002403	3 / 3 / 17	TH104	1137952	30	1049332 1093758 3151195 
006026	40 / 40 / 64	PK25	0213446	31	1049332 1079503 1080542 1081207 1103971 1135650 1162725 3062860 3078066 3082488 3086192 3091221 3098243 3098983 3099257 3104777 3126883 3152623 3152743 3160933 3188882 3191191 3212784 3215889 3217313 3217408 3232822 3248478 3252312 3254879 3275971 3312113 3312114 3322663 3322722 3322740 3329671 3330095 3331618 3333459 
011847	7 / 7 / 19	TAYC	3195964	32	1049392 1052099 1070812 1073428 1139204 3065806 3095290 
002643	4 / 4 / 15	CAN314	0827051	32	1051315 1135687 3057461 3070231 
002562	7 / 23 / 7	PK337	3398516	33	1051891 1079289 1090521 1149928 1163242 3062898 3093319 
007049	7 / 7 / 23	BYC127	0893542	34	1051891 1141987 1163270 3078066 3081073 3084853 3088047 
001836	26 / 64 / 26	PK229	0898918	35	1051994 1096573 1112411 1162423 1162443 3068251 3081234 3085421 3088047 3088571 3089542 3090325 3091169 3091218 3091221 3091870 3092781 3098317 3126930 3142378 3152667 3177388 3183942 3185122 3185376 3189051 
002175	5 / 6 / 17	PK278	3393271	33	1051994 1093828 1109276 1112411 1126780 
007087	7 / 7 / 19	TAYC	0031573	34	1052099 1071318 1088574 3078232 3090776 3094575 3103193 
002470	4 / 4 / 17	TH104	0697660	35	1056297 1131900 3066423 3188402 
004872	4 / 4 / 10	CARP13	0348369	36	1056297 1086904 1092760 1096573 
005272	7 / 7 / 17	TH104	1137952	36	1057174 1072725 1135687 3069585 3092091 3094738 3098224 
001864	2 / 5 / 26	PK229	0031557	37	1057570 1135712 
006846	7 / 21 / 7	PK337	3402332	38	1057570 1060971 1079289 1090070 1109742 1152580 1162384 
007016	16 / 17 / 19	TAYC	0316015	39	1141766 1141987 1163131 3067793 3078408 3080142 3087431 3092244 3093411 3110756 3135241 3155346 3191210 3203791 3250904 3302457 
007026	12 / 12 / 19	TAYC	3198619	40	1057570 1088574 1093758 1161679 3062862 3088147 3105292 3118027 3118090 3121966 3248179 3256812 
004082	9 / 15 / 19	TAYC	0031578	37	1058068 1071986 1073672 1093047 1150784 3059978 3062796 3070830 3097153 
011828	6 / 6 / 8	RCSEM	1165592	38	1058068 1070105 1142038 3063516 3063573 3098496 
007397	17 / 17 / 23	BYC127	0603646	39	1058154 1071507 1082986 1088236 1094452 1094776 1117207 1122130 1155700 1161824 3057399 3067156 3069352 3078150 3079816 3082073 3099375 
004304	3 / 3 / 5	PK300	3393042	40	1058203 1073523 1109686 
008490	2 / 2 / 19	TAYC	0132890	41	1058203 3094575 
003009	5 / 5 / 20	CARP15	0375562	41	1058218 3059978 3177165 3211473 3216898 
011859	4 / 5 / 20	CARP15	3332662	42	1058218 1073671 1087351 3069758 
002394	6 / 8 / 17	TH104	0020988	42	1059105 1096778 3066736 3088147 3105866 3189715 
003528	7 / 8 / 23	BYC127	3194193	43	1059105 1071068 1131900 3061759 3063070 3064869 3085391 
003454	20 / 24 / 20	CARP15	0599596	43	1059404 1154715 1158383 3062439 3063303 3065947 3066711 3067585 3069455 3073216 3080843 3082246 3084658 3086455 3089884 3092012 3092577 3099676 3104716 3152788 
007372	23 / 37 / 23	BYC127	0603646	46	1059404 1075130 1078869 1092959 1117207 1136145 3065779 3066124 3067056 3077931 3078437 3079120 3080512 3081234 3082058 3087117 3087757 3092126 3092604 3095391 3096808 3097075 3100468 
008467	4 / 4 / 17	TH104	0125630	45	1059404 1088139 3067133 3087328 
003430	7 / 14 / 20	CARP15	0031477	44	1161782 3080843 3194888 3212008 3254879 3314971 3316281 
001841	4 / 7 / 26	PK229	0814748	44	1074737 1134634 3068181 3087231 
002868	19 / 19 / 19	TAYC	0004955	45	1068656 1103971 3069455 3078958 3082688 3097082 3108487 3112040 3112329 3114776 3122181 3179026 3214617 3219428 3284809 3307321 3322715 3322720 3331496 
004873	4 / 7 / 17	TH104	3194193	46	1068656 1069487 1150110 3088047 
007010	22 / 24 / 23	BYC127	0162976	47	1163125 3082488 3088147 3092244 3093184 3093411 3100385 3103910 3105219 3107224 3126772 3185122 3192437 3193161 3194322 3196059 3203791 3204248 3209843 3213909 3215099 3217785 
006502	8 / 8 / 19	TAYC	0031621	47	1068660 1093828 3063437 3079887 3097588 3111037 3216906 3322720 
004806	10 / 13 / 17	TH104	0032827	48	1068953 3210877 3212165 3217444 3221785 3223740 3226387 3252851 3308669 3311808 
004827	13 / 16 / 17	TH104	0031373	49	3057399 3062796 3067387 3068911 3081720 3085407 3088071 3090312 3095417 3192055 3210877 3211007 3306653 
004833	9 / 9 / 17	TH104	0348369	50	1068953 1096573 1115327 3062796 3093184 3169335 3170878 3180697 3260308 
004750	1 / 1 / 10	CARP13	3212821	48	1069299 
005864	6 / 6 / 6	GOA	3212821	49	1069299 1081569 1092084 3188887 3191191 3192054 
006511	2 / 2 / 19	TAYC	0031621	50	1069299 3085596 
006860	7 / 7 / 7	PK337	0402773	51	1069299 3094263 3095021 3099423 3145694 3155695 3190685 
002697	2 / 3 / 49	EHII	0031478	51	1069487 3080774 
011774	3 / 3 / 10	CARP13	1051497	52	1069487 1162455 3067056 
001185	8 / 9 / 17	TH104	0123161	52	1070296 1073211 1073523 3066711 3068167 3077926 3204495 3209294 
001844	4 / 4 / 26	PK229	3312777	53	1070296 3087533 3135241 3211473 
005847	6 / 12 / 6	GOA	0031416	54	3094700 3104014 3114251 3114701 3118027 3211155 
005724	27 / 27 / 40	BYC106	3392421	53	1070620 1071986 1081058 3078987 3091169 3097592 3098490 3113753 3119048 3119630 3120610 3126883 3145694 3153306 3161390 3204279 3205208 3205329 3209949 3211006 3211396 3213402 3217195 3217371 3218135 3322236 3330820 
002160	17 / 39 / 17	PK278	0004950	54	1070812 3063119 3080539 3086119 3087948 3091370 3092411 3092781 3095337 3099257 3103166 3114872 3115257 3119909 3120137 3121582 3150160 
002698	1 / 1 / 49	EHII	0854975	55	1071068 
011836	7 / 7 / 7	BYC100	0431946	56	1071068 1073671 3063119 3103203 3110756 3121582 3194428 
007076	5 / 8 / 19	TAYC	0031568	55	1071318 1073428 1136139 1149928 3088010 
001235	10 / 10 / 17	TH104	0031471	57	1071507 1092958 1092959 1118914 1122236 1136656 1163179 3069758 3094738 3099745 
004065	2 / 5 / 19	TAYC	0854975	56	1160418 1163836 
007909	4 / 4 / 7	BYC100	0031539	57	1072694 1138792 3098380 3252851 
001179	15 / 18 / 17	TH104	1051387	1	1072725 1079224 1084538 1098264 1161782 3057399 3064485 3065016 3066992 3089542 3125873 3126731 3177284 3215081 3215769 
005154	2 / 6 / 19	TH224	1020104	1	3067793 3204688 
010861	10 / 10 / 17	TH104	0406445	3	1072725 1080204 1081304 1085421 1088535 1095813 3064715 3088010 3093246 3096355 
003007	9 / 15 / 20	CARP15	0222805	1	1073075 1153904 3093208 3097592 3105292 3118090 3154498 3217371 3218679 
004274	5 / 32 / 5	PK300	3400077	1	1087579 1163131 3062898 3080774 3094700 
004279	1 / 6 / 64	PK25	0017611	1	3088571 
006023	60 / 119 / 60	PK336	0301909	1	1073211 1079912 1088535 1109686 1118914 1125596 1134840 3082033 3084117 3085394 3086240 3090776 3092604 3095417 3095765 3097082 3097521 3098490 3112040 3113753 3118027 3118178 3121199 3121782 3145520 3153306 3165225 3171506 3180697 3188887 3191340 3204153 3204511 3209873 3209936 3211006 3211007 3211081 3211542 3213402 3213921 3213968 3214147 3214178 3217413 3217540 3217724 3219639 3219920 3222944 3224239 3225263 3228778 3231826 3231914 3233697 3233850 3236537 3239030 3248177 
001839	20 / 26 / 26	PK229	0898918	1	1073230 1091600 1155110 1164327 3062860 3064906 3067214 3068181 3068878 3075104 3080539 3086119 3087231 3088141 3089580 3095337 3120137 3158474 3177873 3315059 
011035	14 / 17 / 19	RCCON	3213250	1	1152580 3066711 3079872 3097192 3177165 3203991 3216649 3217346 3227754 3228861 3251946 3304324 3316782 3332518 
009242	1 / 2 / 49	EHII	3310251	1	1087771 
009304	9 / 10 / 20	TAYD	0493856	1	1073316 1089244 1133642 1134731 1135687 3069040 3098496 3190633 3209784 
002413	10 / 19 / 10	CARP13	1051497	1	1073671 1075130 1093758 1141692 3061194 3063558 3066736 3088147 3095867 3104870 
003014	10 / 16 / 10	TH251	3332662	1	1163836 3065568 3066088 3069894 3081074 3089384 3090312 3092179 3100402 3203791 
001749	8 / 10 / 38	GOB	3198088	1	1150429 3069486 3191834 3261697 3322187 3329757 3331473 3332761 
002635	10 / 15 / 15	CAN314	0827051	1	3085302 3115257 3212008 3221143 3221612 3227208 3233348 3304723 3322204 3332252 
006848	24 / 31 / 36	PK243	0750235	1	1076479 1077528 1160418 3103166 3108691 3119909 3204495 3204644 3204830 3213412 3213727 3220189 3227175 3238414 3259090 3271107 3303949 3306968 3309375 3321787 3322141 3330431 3330986 3332654 
005191	2 / 2 / 4	CAN311	1137952	1	1078869 3095391 
008485	12 / 13 / 20	TAYD	0031553	3	1078869 1138000 1143180 1163270 3062439 3067133 3068998 3081988 3098243 3104489 3185376 3217434 
002472	9 / 12 / 10	TH223	0493725	1	1079132 1090632 1096778 3062512 3065722 3066114 3066423 3073014 3188402 
004301	6 / 8 / 15	PK259	1165566	1	1079289 1080542 1081058 1133031 1151485 1156277 
004666	10 / 10 / 17	TH104	0775640	2	1079349 1080980 1130377 1162892 3079769 3089014 3089384 3185376 3204644 3216013 
004839	3 / 5 / 10	CARP13	1051497	2	1079538 3060775 3068911 
011063	6 / 8 / 23	BYC127	3195964	1	1079538 3061686 3090316 3093184 3216914 3217785 
011848	2 / 3 / 17	TH102	3195964	2	1086942 3090714 
001560	4 / 6 / 6	PEMSTD	0492321	1	1080204 1096573 1117207 3093319 
001562	3 / 5 / 38	GOB	0031756	2	1080204 1096573 3093319 
007375	26 / 35 / 40	BYC106	0031631	1	1080360 3063573 3065488 3065560 3070045 3078150 3079816 3080512 3081431 3081698 3087117 3087328 3087757 3091221 3091370 3091870 3096808 3098224 3098317 3114269 3136630 3142378 3152434 3177388 3216013 3317234 
008774	6 / 14 / 6	GOA	0031572	1	3094422 3215759 3304357 3308695 3322715 3322752 
010950	9 / 11 / 29	TAYF	1168489	1	1124024 1126437 1138637 1153554 3060791 3066124 3068167 3077943 3090714 
011865	0 / 2 / 6	PK200	0031577	1	
001767	5 / 7 / 8	RCSEM	0995161	1	1080595 3062958 3078437 3082688 3170878 
011322	2 / 5 / 36	TAYG	0028980	1	1136656 3216670 
001427	6 / 10 / 37	CARP21	0031632	1	3093298 3104777 3125322 3153713 3217604 3330377 
004817	9 / 13 / 17	TH102	0031473	1	1080806 1153036 3070922 3095599 3101907 3120788 3169644 3248478 3268686 
006500	24 / 48 / 24	PK349	0031399	1	1080980 1092805 1096638 1097508 1158585 1161804 3063437 3071694 3079915 3081951 3094527 3096248 3152571 3152572 3160933 3175356 3204893 3209832 3209872 3217778 3228428 3232650 3238039 3252374 
001890	3 / 4 / 4	PK10	3312777	1	1162384 3063516 3065929 
002992	31 / 48 / 31	TAYB	1083868	1	1081207 1085421 1115206 1155700 1161824 1162792 3066589 3071791 3078232 3088350 3092244 3094802 3099184 3120610 3122857 3126433 3151640 3181938 3185620 3188399 3192055 3194683 3209843 3210876 3211393 3217667 3219685 3220537 3221922 3223468 3248326 
005197	6 / 7 / 19	TH224	1020104	2	1081304 1085421 1112411 1134731 3066114 3209784 
007380	11 / 15 / 45	TH110	0987494	1	1081394 1096920 3079005 3080546 3080943 3081234 3088047 3091892 3097075 3216420 3221081 
004739	3 / 5 / 11	TAYSEM	3393272	1	1081569 1092084 3191191 
005873	2 / 2 / 6	GOA	3212821	2	1081569 1092084 
002704	0 / 1 / 49	EHII	0032827	2	
007377	16 / 18 / 23	BYC127	0701976	2	1082986 1096638 1136145 1161804 3079005 3080546 3081234 3091870 3108487 3121199 3142378 3177063 3212784 3216420 3331473 3331474 
005845	7 / 11 / 31	CARP25	0031582	1	1083355 3219783 3232822 3257376 3304005 3307321 3332532 
006519	8 / 9 / 17	TH102	0031478	3	1086556 1093047 3062860 3080118 3087117 3092151 3093100 3126433 
004355	10 / 17 / 10	TH223	0847593	2	1086904 3089763 3114776 3120788 3160008 3190685 3211393 3218908 3233850 3254053 
002878	4 / 4 / 45	TH110	3212821	3	1086942 1103971 1149469 3066973 
011857	2 / 3 / 8	ROSTUD	0847593	1	1087351 3080142 
003277	4 / 6 / 36	TAYE	0492451	1	1088139 1088892 1094776 1143142 
003027	14 / 14 / 20	CARP15	0375562	3	1088236 1123611 1131814 1155839 3064899 3065426 3065568 3065591 3072895 3085394 3088071 3088264 3092179 3100402 
011846	3 / 3 / 11	CARP17	3196642	1	1088574 3092151 3311410 
002164	16 / 16 / 17	PK278	0180723	1	1090070 3057362 3061134 3076209 3078071 3078822 3084853 3085643 3086192 3091305 3091587 3092408 3095021 3098983 3183942 3315084 
011826	15 / 17 / 17	PK278	0180723	2	1090070 3057362 3061134 3062766 3076209 3078071 3078822 3084853 3085643 3086192 3091305 3091587 3092408 3098983 3315084 
008500	6 / 6 / 20	TAYD	0031619	2	1090521 1136656 1138000 1143180 3068998 3216670 
002367	20 / 25 / 20	CARP15	3208421	2	1090632 3121782 3126602 3138631 3163183 3175457 3189715 3191210 3192657 3204243 3205491 3211396 3211478 3211643 3212165 3215666 3217372 3268686 3309285 3315767 
003433	26 / 32 / 29	EHI	0031477	1	1091481 1093772 3062439 3064715 3065289 3067585 3082246 3084075 3085421 3090325 3092577 3093257 3100385 3107592 3109227 3119630 3125450 3155060 3155348 3194873 3205138 3212784 3214899 3306653 3319378 3330627 
004023	9 / 11 / 36	TAYG	1167978	2	1091481 3079855 3085596 3091169 3104777 3108886 3125808 3209843 3323539 
001151	34 / 36 / 64	PK25	0031388	2	1091600 3068181 3079120 3081179 3082370 3084353 3086119 3088141 3088969 3091747 3098317 3106403 3127044 3135241 3153713 3166656 3209232 3215601 3216601 3216914 3217778 3228759 3238414 3248716 3252312 3260264 3297368 3304357 3306703 3311445 3322141 3322149 3323644 3332532 
001764	9 / 11 / 27	EHIII	1165592	1	1092760 1157995 3085407 3096355 3103910 3191823 3227145 3248182 3322740 
004066	4 / 4 / 31	TAYB	3244352	2	1093047 1097091 3066589 3070830 
004394	1 / 1 / 10	TH223	1051497	3	1093321 
009273	5 / 5 / 49	EHII	3310251	3	1093453 1129252 3064869 3069352 3073216 
007381	23 / 23 / 40	BYC106	0031611	3	1094452 1141766 1164327 3067585 3079005 3079887 3080546 3086240 3089580 3091870 3095337 3097009 3098224 3099375 3126930 3177063 3210877 3211006 3217195 3288377 3323454 3323692 3330095 
007008	17 / 29 / 17	TH111	0316015	1	1094952 1156319 3067387 3070184 3085612 3094263 3100011 3105219 3193987 3197905 3223001 3223593 3232322 3249841 3256154 3256706 3256961 
002856	43 / 49 / 43	EHLEC	3318436	1	1095145 1162423 3068444 3079120 3081179 3086995 3089014 3094744 3095908 3096489 3101150 3104014 3105382 3110627 3121582 3125127 3125856 3126602 3152788 3161390 3178019 3188793 3188879 3190134 3190802 3191210 3192437 3193672 3193776 3194322 3194888 3204243 3204248 3205324 3205329 3205491 3211128 3211335 3211360 3211643 3213840 3217372 3217415 
002653	6 / 9 / 15	CAN314	0359529	2	3104014 3149019 3205138 3214129 3215769 3221081 
009262	9 / 10 / 11	CARP17	3196642	2	1095813 3084782 3097075 3126930 3217543 3218679 3227145 3332421 3332761 
004280	4 / 5 / 5	PK300	0031577	2	1109742 1162390 3096489 3219029 
004289	0 / 1 / 15	PK259	0017611	2	
009299	5 / 5 / 17	TH111	3092667	2	1115327 1163424 3078437 3080118 3152571 
005141	4 / 11 / 4	CAN311	0493856	2	1120982 3096963 3105382 3152572 
011531	3 / 3 / 10	CARP13	3310251	4	1123611 3078958 3093100 
005722	27 / 31 / 40	BYC106	0031543	2	1124024 3064819 3092244 3092532 3100388 3114872 3118178 3209936 3211542 3214178 3227754 3231826 3252374 3252673 3255502 3306761 3311808 3314945 3316711 3321787 3322715 3322722 3329744 3330273 3331496 3331582 3389664 
008793	3 / 9 / 29	TAYF	0899465	2	1161763 3095867 3217415 
006508	3 / 3 / 17	TH102	0031478	4	1125596 3215241 3316782 
006562	2 / 3 / 10	TH251	0031573	2	1125596 3215241 
005243	5 / 9 / 11	TAYSEM	3310303	2	1126780 1153307 3079887 3082058 3145694 
006565	3 / 3 / 24	PK349	0031399	2	1129252 3079915 3092151 
001838	20 / 20 / 26	PK229	0056992	2	1133589 1158383 3066423 3078232 3084075 3098490 3101150 3104716 3155060 3155201 3170878 3179110 3188879 3212293 3216244 3217408 3217444 3256706 3302367 3333459 
002464	5 / 6 / 20	CARP15	1051497	4	1133589 3069318 3073014 3090058 3095867 
001242	2 / 2 / 20	CARP15	1051497	5	1134151 3088010 
004285	4 / 6 / 36	PK243	1165566	2	1134634 1150784 3065929 3153473 
011037	2 / 4 / 45	TH110	0777265	2	3081073 3097933 
002568	7 / 7 / 119	PK338	3398516	1	1134649 3067610 3068633 3069893 3086709 3097468 3108814 
011965	5 / 6 / 119	PK338	3393847	2	1134649 3067610 3068633 3069893 3086709 
005257	4 / 7 / 27	EHIII	3393850	2	3067793 3080142 3103193 3190633 
011861	4 / 5 / 19	TH224	3196642	3	1135687 3098496 3103166 3125322 
004009	20 / 30 / 20	TAYD	0163316	4	1137568 3071798 3081179 3091892 3155033 3161390 3169644 3170878 3210020 3212293 3212787 3214138 3214147 3231837 3248179 3260264 3292462 3297051 3299552 3304324 
008479	2 / 4 / 29	TAYF	0031619	3	3092126 3216670 
005162	6 / 8 / 37	CARP21	0031582	2	1138637 3098284 3171506 3188887 3219783 3228778 
007364	23 / 45 / 23	BYC127	0031611	4	1143121 1153904 1161804 3065947 3073216 3099257 3100468 3104014 3111037 3126772 3155348 3192054 3193288 3211155 3212008 3213840 3215635 3216871 3217439 3218679 3219719 3219783 3232225 
011295	4 / 5 / 4	PK10	3208554	2	1143121 1161679 3066973 3107592 
001547	4 / 5 / 38	GOB	0031756	3	3078071 3118178 3213727 3331578 
008763	6 / 53 / 6	GOA	0899465	3	1149928 3091747 3094738 3095765 3158474 3173096 
011392	16 / 17 / 36	TAYE	3310794	2	1150110 1163131 3070887 3085612 3087431 3089115 3093184 3094527 3094575 3107224 3191198 3193161 3194322 3205324 3213909 3218034 
004036	14 / 14 / 36	TAYG	3335907	4	1154382 3062958 3078987 3079769 3080118 3084658 3103910 3160933 3177873 3193161 3209936 3216554 3217540 3321871 
004735	3 / 3 / 10	CARP13	3393272	3	1155110 3153713 3219428 
005852	12 / 12 / 31	CARP25	0031416	2	1155110 3078958 3082941 3092781 3112040 3112329 3193672 3216649 3219428 3248179 3251957 3256812 
011860	3 / 3 / 31	TAYB	3332662	3	1156277 3062898 3098276 
004804	8 / 12 / 43	EHLEC	0348369	2	1159860 3085407 3092577 3150843 3169644 3220304 3260419 3296990 
002162	4 / 14 / 39	PK180	3393271	1	1162725 3062766 3088969 3100728 
003031	10 / 11 / 10	TH251	0375562	4	1163125 3064899 3065591 3066992 3067352 3069894 3073034 3077935 3089384 3097153 
001752	3 / 4 / 10	GOCOM	0416447	1	1163242 3098276 3297051 
006050	0 / 1 / 22	PK328	0031526	1	
004667	5 / 7 / 19	RCCON	0470839	2	3057461 3069486 3088071 3096808 3307400 
002173	0 / 2 / 6	PK354	1083806	1	
